lemma,lila_id,synset_id,sem_type,definition_pt,lexemes_pt
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),destinação
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),direção
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),dita
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),espécie
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estofa
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estofo
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estreia
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estrela
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),existência
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fado
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fatalidade
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fatalismo
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fortuna
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),futuro
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),género
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),infortúnio
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),laia
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),presságio
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),providência
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),sestro
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),sortilégio
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),ventura
pars,lilaLemma:116084,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),vida
pars,lilaLemma:116084,03892891-n,artefato,algo menos do que a totalidade de um artefato humano,parte
pars,lilaLemma:116084,03892891-n,artefato,algo menos do que a totalidade de um artefato humano,porção
pars,lilaLemma:116084,08408709-n,grupo,um de dois ou mais grupos de impugnação,ala
pars,lilaLemma:116084,08408709-n,grupo,um de dois ou mais grupos de impugnação,asa
pars,lilaLemma:116084,08408709-n,grupo,um de dois ou mais grupos de impugnação,facção
pars,lilaLemma:116084,08251877-n,grupo,uma panelinha dissidente,facção
pars,lilaLemma:116084,08251877-n,grupo,uma panelinha dissidente,seita
pars,lilaLemma:116084,08251877-n,grupo,uma panelinha dissidente,fação
pars,lilaLemma:116084,08251877-n,grupo,uma panelinha dissidente,partido
pars,lilaLemma:116084,01085098-n,ação,"a distribuição de uma certa quantia, dividindo alguma coisa",parcela
pars,lilaLemma:116084,01085098-n,ação,"a distribuição de uma certa quantia, dividindo alguma coisa",parte
pars,lilaLemma:116084,05929008-n,cognição,A interpretação de um ator de alguém em um jogo,papel
pars,lilaLemma:116084,05929008-n,cognição,A interpretação de um ator de alguém em um jogo,personagem
pars,lilaLemma:116084,05929008-n,cognição,A interpretação de um ator de alguém em um jogo,parte
pars,lilaLemma:116084,05149325-n,atributo,o que uma coisa é usada para,função
pars,lilaLemma:116084,05149325-n,atributo,o que uma coisa é usada para,propósito
pars,lilaLemma:116084,05149325-n,atributo,o que uma coisa é usada para,papel
pars,lilaLemma:116084,10307234-n,pessoa,uma das pessoas que a compõem um grupo social (especialmente os indivíduos que se juntaram e participar de uma organização do grupo),membro
pars,lilaLemma:116084,00586262-n,ação,um trabalho em uma organização,cargo
pars,lilaLemma:116084,00586262-n,ação,um trabalho em uma organização,posição
pars,lilaLemma:116084,00586262-n,ação,um trabalho em uma organização,posto
pars,lilaLemma:116084,00586262-n,ação,um trabalho em uma organização,função
pars,lilaLemma:116084,00586262-n,ação,um trabalho em uma organização,local
pars,lilaLemma:116084,00586262-n,ação,um trabalho em uma organização,lugar
pars,lilaLemma:116084,00586262-n,ação,um trabalho em uma organização,situação
pars,lilaLemma:116084,07578363-n,comida,uma quantidade individual de comida ou bebida tomada como parte de uma refeição,porção
pars,lilaLemma:116084,08630985-n,lugar,um grande local indeterminado na superfície da terra,região
pars,lilaLemma:116084,00720565-n,ação,ações e atividades atribuídas ou necessárias ou esperadas de uma pessoa ou grupo,função
pars,lilaLemma:116084,00720565-n,ação,ações e atividades atribuídas ou necessárias ou esperadas de uma pessoa ou grupo,papel
pars,lilaLemma:116084,00720565-n,ação,ações e atividades atribuídas ou necessárias ou esperadas de uma pessoa ou grupo,ofício
pars,lilaLemma:116084,08252602-n,grupo,um grupo de pessoas se reuniram para o prazer,festa
pars,lilaLemma:116084,05221895-n,corpo,Uma parte de um animal que tem uma função especial ou é alimentada por uma determinada artéria ou nervo,região
pars,lilaLemma:116084,05221895-n,corpo,Uma parte de um animal que tem uma função especial ou é alimentada por uma determinada artéria ou nervo,espaço
pars,lilaLemma:116084,05221895-n,corpo,Uma parte de um animal que tem uma função especial ou é alimentada por uma determinada artéria ou nervo,extensão
pars,lilaLemma:116084,05221895-n,corpo,Uma parte de um animal que tem uma função especial ou é alimentada por uma determinada artéria ou nervo,termo
pars,lilaLemma:116084,05221895-n,corpo,Uma parte de um animal que tem uma função especial ou é alimentada por uma determinada artéria ou nervo,território
pars,lilaLemma:116084,05221895-n,corpo,Uma parte de um animal que tem uma função especial ou é alimentada por uma determinada artéria ou nervo,zona
pars,lilaLemma:116084,05221895-n,corpo,Uma parte de um animal que tem uma função especial ou é alimentada por uma determinada artéria ou nervo,área
parum,lilaLemma:116130,00100002-r,advérbio,não muito,pouco
parum,lilaLemma:116130,00145854-r,advérbio,a um grau insuficiente,insuficientemente
pater,lilaLemma:116203,10399491-n,pessoa,um pai ou mãe; aquele que gera ou aquele que dá à luz ou nutre e levanta uma criança; um parente que desempenha o papel de guardião,genitor
pater,lilaLemma:116203,10399491-n,pessoa,um pai ou mãe; aquele que gera ou aquele que dá à luz ou nutre e levanta uma criança; um parente que desempenha o papel de guardião,mãe
pater,lilaLemma:116203,10399491-n,pessoa,um pai ou mãe; aquele que gera ou aquele que dá à luz ou nutre e levanta uma criança; um parente que desempenha o papel de guardião,pai
pater,lilaLemma:116203,10399491-n,pessoa,um pai ou mãe; aquele que gera ou aquele que dá à luz ou nutre e levanta uma criança; um parente que desempenha o papel de guardião,progenitor
pater,lilaLemma:116203,10080869-n,pessoa,um pai masculino (também usado como um termo de endereço de seu pai),pai
pater,lilaLemma:116203,10080869-n,pessoa,um pai masculino (também usado como um termo de endereço de seu pai),painho
pater,lilaLemma:116203,10080869-n,pessoa,um pai masculino (também usado como um termo de endereço de seu pai),papai
pater,lilaLemma:116203,10080869-n,pessoa,um pai masculino (também usado como um termo de endereço de seu pai),papá
pater,lilaLemma:116203,10080869-n,pessoa,um pai masculino (também usado como um termo de endereço de seu pai),padre
pater,lilaLemma:116203,10080869-n,pessoa,um pai masculino (também usado como um termo de endereço de seu pai),papa
pater,lilaLemma:116203,09536973-n,pessoa,Deus quando considerado como a primeira pessoa na Trindade,Pai
pater,lilaLemma:116203,10102800-n,pessoa,o fundador de uma família,antepassado
pater,lilaLemma:116203,10102800-n,pessoa,o fundador de uma família,padre
pater,lilaLemma:116203,10102800-n,pessoa,o fundador de uma família,pai
pater,lilaLemma:116203,09807754-n,pessoa,um membro da aristocracia,aristocrata
pater,lilaLemma:116203,09807754-n,pessoa,um membro da aristocracia,patrício
pater,lilaLemma:116203,01323355-n,animal,"progenitor masculino de um animal, especialmente um animal doméstico tal como um cavalo",padre
pater,lilaLemma:116203,01323355-n,animal,"progenitor masculino de um animal, especialmente um animal doméstico tal como um cavalo",pai
pater,lilaLemma:116203,10081456-n,pessoa,uma pessoa que tem uma posição importante ou distinto em alguma organização,padre
pater,lilaLemma:116203,10081456-n,pessoa,uma pessoa que tem uma posição importante ou distinto em alguma organização,pai
pater,lilaLemma:116203,10578471-n,pessoa,um membro de um senado,senador
pater,lilaLemma:116203,10578471-n,pessoa,um membro de um senado,senadora
pater,lilaLemma:116203,10107303-n,pessoa,uma pessoa que funda ou estabelece alguma instituição,fundador
pater,lilaLemma:116203,10107303-n,pessoa,uma pessoa que funda ou estabelece alguma instituição,idealizador
pater,lilaLemma:116203,10107303-n,pessoa,uma pessoa que funda ou estabelece alguma instituição,iniciador
pater,lilaLemma:116203,10107303-n,pessoa,uma pessoa que funda ou estabelece alguma instituição,pai
pater,lilaLemma:116203,10107303-n,pessoa,uma pessoa que funda ou estabelece alguma instituição,padre
pecunia,lilaLemma:116369,13384557-n,posse,o meio mais comum de troca; funciona como moeda legal,dinheiro
pecunia,lilaLemma:116369,13384557-n,posse,o meio mais comum de troca; funciona como moeda legal,divisa
pecunia,lilaLemma:116369,13384557-n,posse,o meio mais comum de troca; funciona como moeda legal,moeda
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,Riqueza
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,riqueza
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,bens
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,dinheiro
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,faculdade
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,posses
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,riquezas
pecunia,lilaLemma:116369,13353280-n,posse,uma abundância de bens e recursos materiais,volume
pecunia,lilaLemma:116369,13384877-n,posse,a moeda oficial emitida por um governo ou banco nacional,dinheiro
pecunia,lilaLemma:116369,13384877-n,posse,a moeda oficial emitida por um governo ou banco nacional,divisa
pecunia,lilaLemma:116369,13384877-n,posse,a moeda oficial emitida por um governo ou banco nacional,moeda
pecunia,lilaLemma:116369,13245626-n,posse,bens móveis (como distinguir imobiliário),bem
pecunia,lilaLemma:116369,13245626-n,posse,bens móveis (como distinguir imobiliário),património
pecunia,lilaLemma:116369,13245626-n,posse,bens móveis (como distinguir imobiliário),patrimônio
pecunia,lilaLemma:116369,13245626-n,posse,bens móveis (como distinguir imobiliário),pertence
pecunia,lilaLemma:116369,13331198-n,posse,uma quantidade de dinheiro,custo
pecunia,lilaLemma:116369,13331198-n,posse,uma quantidade de dinheiro,montante
pecunia,lilaLemma:116369,13331198-n,posse,uma quantidade de dinheiro,quantidade
pecunia,lilaLemma:116369,13331198-n,posse,uma quantidade de dinheiro,soma
pecunia,lilaLemma:116369,13250398-n,posse,propriedade que tem utilidade econômica: um valor monetário ou um valor de troca,bem
pecunia,lilaLemma:116369,13250398-n,posse,propriedade que tem utilidade econômica: um valor monetário ou um valor de troca,possessão
pecunia,lilaLemma:116369,13250398-n,posse,propriedade que tem utilidade econômica: um valor monetário ou um valor de troca,riqueza
pecunia,lilaLemma:116369,13250398-n,posse,propriedade que tem utilidade econômica: um valor monetário ou um valor de troca,fortuna
pecunia,lilaLemma:116369,14491271-n,estado,o estado de ser rico e afluente; ter uma oferta abundante de bens materiais e dinheiro,abundancia
pecunia,lilaLemma:116369,14491271-n,estado,o estado de ser rico e afluente; ter uma oferta abundante de bens materiais e dinheiro,poder
pecunia,lilaLemma:116369,14491271-n,estado,o estado de ser rico e afluente; ter uma oferta abundante de bens materiais e dinheiro,riqueza
pecunia,lilaLemma:116369,14491271-n,estado,o estado de ser rico e afluente; ter uma oferta abundante de bens materiais e dinheiro,abastança
pecunia,lilaLemma:116369,14491271-n,estado,o estado de ser rico e afluente; ter uma oferta abundante de bens materiais e dinheiro,abundância
pecunia,lilaLemma:116369,14491271-n,estado,o estado de ser rico e afluente; ter uma oferta abundante de bens materiais e dinheiro,fartura
pecunia,lilaLemma:116369,13250542-n,posse,riqueza contada em termos de dinheiro,dinheiro
periculum,lilaLemma:116930,14530403-n,estado,o estado de ser legalmente obrigado e responsável,responsabilidade
periculum,lilaLemma:116930,14530403-n,estado,o estado de ser legalmente obrigado e responsável,responsabilização
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,ameaça
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,perigo
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,risco
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,aperto
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,cachopo
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,contratempo
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,debuxo
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,defeito
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,desenho
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,desvantagem
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,esboço
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,estorvo
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,facada
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,inconveniente
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,incómodo
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,lance
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,mal
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,navalhada
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,novidade
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,prejuízo
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,problema
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,raio
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,revés
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,risca
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,transtorno
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,traça
periculum,lilaLemma:116930,14541852-n,estado,uma fonte de perigo; a possibilidade de ocorrência de perda ou infortúnio,traçado
periculum,lilaLemma:116930,00639556-n,ação,o ato de conduzir um teste ou investigação controlada,experimento
periculum,lilaLemma:116930,00639556-n,ação,o ato de conduzir um teste ou investigação controlada,experiência
periculum,lilaLemma:116930,00639556-n,ação,o ato de conduzir um teste ou investigação controlada,experimentação
periculum,lilaLemma:116930,00802238-n,ação,um risco empreendido sem levar em conta possíveis perdas ou danos,perigo
periculum,lilaLemma:116930,00802238-n,ação,um risco empreendido sem levar em conta possíveis perdas ou danos,risco
periculum,lilaLemma:116930,00786195-n,ação,atividade séria e consciente intencionada a fazer ou realizar algo,esforço
periculum,lilaLemma:116930,00786195-n,ação,atividade séria e consciente intencionada a fazer ou realizar algo,tentativa
periculum,lilaLemma:116930,05799212-n,cognição,tentando algo para descobrir sobre isso,ensaio
periculum,lilaLemma:116930,05799212-n,cognição,tentando algo para descobrir sobre isso,experiência
periculum,lilaLemma:116930,05799212-n,cognição,tentando algo para descobrir sobre isso,prova
periculum,lilaLemma:116930,05799212-n,cognição,tentando algo para descobrir sobre isso,teste
periculum,lilaLemma:116930,00785959-n,ação,um empreendimento em algo novo ou diferente,experimento
periculum,lilaLemma:116930,00785959-n,ação,um empreendimento em algo novo ou diferente,experiência
periculum,lilaLemma:116930,00785959-n,ação,um empreendimento em algo novo ou diferente,tentativa
periculum,lilaLemma:116930,00785959-n,ação,um empreendimento em algo novo ou diferente,prova
periculum,lilaLemma:116930,00785959-n,ação,um empreendimento em algo novo ou diferente,teste
periculum,lilaLemma:116930,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,causa
periculum,lilaLemma:116930,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,pleito
periculum,lilaLemma:116930,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,processo
periculum,lilaLemma:116930,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,processo judicial
periculum,lilaLemma:116930,00794367-n,ação,o ato de testes passando,esforço
periculum,lilaLemma:116930,00794367-n,ação,o ato de testes passando,tentativa
periculum,lilaLemma:116930,00794367-n,ação,o ato de testes passando,teste
periculum,lilaLemma:116930,00794367-n,ação,o ato de testes passando,exame
periculum,lilaLemma:116930,00794367-n,ação,o ato de testes passando,prova
periculum,lilaLemma:116930,00791078-n,ação,ato de testar algo,teste
periculum,lilaLemma:116930,00791078-n,ação,ato de testar algo,ensaio
periculum,lilaLemma:116930,00791078-n,ação,ato de testar algo,prova
periculum,lilaLemma:116930,01195867-n,ação,"(Lei) a determinação da culpa ou inocência de uma pessoa, atraves do processo legal apropriado",julgamento
periculum,lilaLemma:116930,01195867-n,ação,"(Lei) a determinação da culpa ou inocência de uma pessoa, atraves do processo legal apropriado",juízo
periculum,lilaLemma:116930,01195867-n,ação,"(Lei) a determinação da culpa ou inocência de uma pessoa, atraves do processo legal apropriado",processo
periculum,lilaLemma:116930,00787218-n,ação,uma tentativa provisória,ensaio
periculum,lilaLemma:116930,00787218-n,ação,uma tentativa provisória,tentativa
periculum,lilaLemma:116930,05824739-n,cognição,qualquer evidência factual que ajude a estabelecer a verdade de algo,confirmação
periculum,lilaLemma:116930,05824739-n,cognição,qualquer evidência factual que ajude a estabelecer a verdade de algo,prova
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,experimento
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,experiência
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,experiência científica
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,teste
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,ensaio
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,exame
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,experimentação
periculum,lilaLemma:116930,05798043-n,cognição,o teste de uma idéia,prova
periculum,lilaLemma:116930,06647614-n,comunicação,"uma série formal das declarações mostrando que, se uma coisa é verdade outra coisa segue necessariamente a partir dele",demonstração
periculum,lilaLemma:116930,06647614-n,comunicação,"uma série formal das declarações mostrando que, se uma coisa é verdade outra coisa segue necessariamente a partir dele",evidência
periculum,lilaLemma:116930,06647614-n,comunicação,"uma série formal das declarações mostrando que, se uma coisa é verdade outra coisa segue necessariamente a partir dele",prova
periculum,lilaLemma:116930,06647614-n,comunicação,"uma série formal das declarações mostrando que, se uma coisa é verdade outra coisa segue necessariamente a partir dele",teste
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",demandar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",exigir
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",precisar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",requerer
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",requisitar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",clamar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",implicar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",instar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",intimar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",levar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",necessitar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",obrigar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",ordenar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",pedir
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",pressupor
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",pretender
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",querer
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",reclamar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",reivindicar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",rogar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",solicitar
peto,lilaLemma:117549,02627934-v,estado,"requerer como util, correto ou apropriado.",urgir
peto,lilaLemma:117549,00759269-v,comunicação,invocar em súplica; rogar,implorar
peto,lilaLemma:117549,00759269-v,comunicação,invocar em súplica; rogar,rogar
peto,lilaLemma:117549,00759269-v,comunicação,invocar em súplica; rogar,suplicar
peto,lilaLemma:117549,00759269-v,comunicação,invocar em súplica; rogar,pedir
peto,lilaLemma:117549,00759269-v,comunicação,invocar em súplica; rogar,rezar
peto,lilaLemma:117549,00755745-v,comunicação,considerar obrigatória; pedir e esperar,exigir
peto,lilaLemma:117549,00755745-v,comunicação,considerar obrigatória; pedir e esperar,requerer
peto,lilaLemma:117549,00755745-v,comunicação,considerar obrigatória; pedir e esperar,pedir
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,agredir
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,assaltar
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,atacar
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,acometer
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,arremeter
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,atirar
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,hostilizar
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,insultar
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,investir
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,opugnar
peto,lilaLemma:117549,01120069-v,competição,atacar alguém fisicamente ou emocionalmente,saltear
peto,lilaLemma:117549,01315613-v,contato,"tentar localizar ou descobrir, ou tentar estabelecer a existência de algo",buscar
peto,lilaLemma:117549,01315613-v,contato,"tentar localizar ou descobrir, ou tentar estabelecer a existência de algo",procurar
peto,lilaLemma:117549,01315613-v,contato,"tentar localizar ou descobrir, ou tentar estabelecer a existência de algo",explorar
peto,lilaLemma:117549,01315613-v,contato,"tentar localizar ou descobrir, ou tentar estabelecer a existência de algo",registar
peto,lilaLemma:117549,01315613-v,contato,"tentar localizar ou descobrir, ou tentar estabelecer a existência de algo",registrar
peto,lilaLemma:117549,01826378-v,emoção,expressar um desejo de,desejar
peto,lilaLemma:117549,00752493-v,comunicação,fazer um pedido ou a procura de algo para alguém,pedir
peto,lilaLemma:117549,02286687-v,posse,[find unexpectedly],achar
peto,lilaLemma:117549,02286687-v,posse,[find unexpectedly],descobrir
peto,lilaLemma:117549,02286687-v,posse,[find unexpectedly],encontrar
peto,lilaLemma:117549,00784342-v,comunicação,questionar sobre,indagar
peto,lilaLemma:117549,00784342-v,comunicação,questionar sobre,perguntar
peto,lilaLemma:117549,00784342-v,comunicação,questionar sobre,interrogar
peto,lilaLemma:117549,00784342-v,comunicação,questionar sobre,pedir
peto,lilaLemma:117549,00784342-v,comunicação,questionar sobre,solicitar
peto,lilaLemma:117549,00655555-v,cognição,"pensar, respeito, ou classificar sob um princípio subsumir ou com um grupo geral ou em relação a outro",referir
peto,lilaLemma:117549,01317533-v,contato,ir em busca de caça ou para,procurar
peto,lilaLemma:117549,01317533-v,contato,ir em busca de caça ou para,perseguir
peto,lilaLemma:117549,01839963-v,movimento,deslocar-se; ir de um local para outro,viagem
peto,lilaLemma:117549,00753734-v,comunicação,fazer uma solicitação ou pedido de algo desejado,pedir
peto,lilaLemma:117549,01433294-v,contato,ir ou vir depois e trazer ou levar de volta,pegar
peto,lilaLemma:117549,01433294-v,contato,ir ou vir depois e trazer ou levar de volta,transmitir
peto,lilaLemma:117549,01433294-v,contato,ir ou vir depois e trazer ou levar de volta,trazer
peto,lilaLemma:117549,01433294-v,contato,ir ou vir depois e trazer ou levar de volta,levar
peto,lilaLemma:117549,01433294-v,contato,ir ou vir depois e trazer ou levar de volta,segurar
peto,lilaLemma:117549,01825237-v,emoção,sentir ou ter desejo por; querer fortemente;,ansiar
peto,lilaLemma:117549,01825237-v,emoção,sentir ou ter desejo por; querer fortemente;,desejar
peto,lilaLemma:117549,01825237-v,emoção,sentir ou ter desejo por; querer fortemente;,querer
peto,lilaLemma:117549,01119169-v,competição,lançar um ataque ou assalto a; começar hostilidades ou iniciar uma guerra com,assaltar
peto,lilaLemma:117549,01119169-v,competição,lançar um ataque ou assalto a; começar hostilidades ou iniciar uma guerra com,atacar
peto,lilaLemma:117549,00341560-v,mudança,seguir um determinado curso,ir
peto,lilaLemma:117549,00341560-v,mudança,seguir um determinado curso,prosseguir
pono,lilaLemma:118414,02310855-v,posse,[put into a bank account],depositar
pono,lilaLemma:118414,02310855-v,posse,[put into a bank account],internar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,constituir
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,estabelecer
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,fundar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,acertar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,afundar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,aprazar
