"lemma","Freq","NormFreq"
"sobrius",6,0.207978758436138
"socer",13,0.4506206432783
"socia",2,0.0693262528120461
"societas",28,0.970567539368646
"socio",2,0.0693262528120461
"socius",133,4.61019581200107
"socius2",7,0.242641884842161
"socordia",3,0.103989379218069
"Socrates",16,0.554610022496369
"socraticus",2,0.0693262528120461
"socrus",1,0.0346631264060231
"sodalis",12,0.415957516872277
"sodalitas",3,0.103989379218069
"sodes",2,0.0693262528120461
"sol",48,1.66383006748911
"Sol",3,0.103989379218069
"solacium",18,0.623936275308415
"soldurii",1,0.0346631264060231
"solea",1,0.0346631264060231
"soleo",215,7.45257217729496
"solicite",1,0.0346631264060231
"solidum",2,0.0693262528120461
"solidus",14,0.485283769684323
"solitarius",2,0.0693262528120461
"solitudo",22,0.762588780932507
"solitum",3,0.103989379218069
"solitus",4,0.138652505624092
"solium",3,0.103989379218069
"sollemnis",12,0.415957516872277
"sollers",1,0.0346631264060231
"sollerter",1,0.0346631264060231
"sollertia",5,0.173315632030115
"sollicitatio",2,0.0693262528120461
"sollicito",28,0.970567539368646
"sollicitudo",27,0.935904412962623
"sollicitus",35,1.21320942421081
"solo",1,0.0346631264060231
"Solon",4,0.138652505624092
"Solonium",2,0.0693262528120461
"solor",1,0.0346631264060231
"solum",183,6.34335213230222
"solum2",24,0.831915033744554
"soluo",65,2.2531032163915
"solus",120,4.15957516872277
"solutio",1,0.0346631264060231
"solutum",1,0.0346631264060231
"solutus",19,0.658599401714438
"somniculosus",1,0.0346631264060231
"somnifer",1,0.0346631264060231
"somnium",3,0.103989379218069
"somnus",32,1.10922004499274
"sonans",2,0.0693262528120461
"sonipes",2,0.0693262528120461
"sonitus",6,0.207978758436138
"sono",23,0.79725190733853
"sonorus",1,0.0346631264060231
"sons",2,0.0693262528120461
"sons2",2,0.0693262528120461
"sonus",13,0.4506206432783
"sonus3",1,0.0346631264060231
"Sopater",8,0.277305011248185
"Sophocles",3,0.103989379218069
"sophos",1,0.0346631264060231
"sopio",6,0.207978758436138
"Sopolis",1,0.0346631264060231
"sopor",4,0.138652505624092
"Soracte",1,0.0346631264060231
"sorbeo",2,0.0693262528120461
"sorbitio",1,0.0346631264060231
"sordeo",1,0.0346631264060231
"sordes",8,0.277305011248185
"sordidatus",1,0.0346631264060231
"sordide",2,0.0693262528120461
"sordidus",20,0.693262528120461
"soror",56,1.94113507873729
"sors",28,0.970567539368646
"sortior",10,0.346631264060231
"sortitio",4,0.138652505624092
"sortitus",1,0.0346631264060231
"Sositheus",1,0.0346631264060231
"sospes",6,0.207978758436138
"Sotiates",4,0.138652505624092
"soubtiliter",8,0.277305011248185
"spado",1,0.0346631264060231
"spargo",29,1.00523066577467
"sparsus",2,0.0693262528120461
"Sparta",1,0.0346631264060231
"Spartacus",3,0.103989379218069
"spartanus",1,0.0346631264060231
"sparus",1,0.0346631264060231
"spatior",1,0.0346631264060231
"spatium",58,2.01046133154934
"species",36,1.24787255061683
"speciosus",4,0.138652505624092
"spectabilis",1,0.0346631264060231
"spectaculum",22,0.762588780932507
"spectator",5,0.173315632030115
"spectatus",3,0.103989379218069
"specto",74,2.56507135404571
"specula",3,0.103989379218069
"specularia",1,0.0346631264060231
"speculator",3,0.103989379218069
"speculatorius",1,0.0346631264060231
"speculor",4,0.138652505624092
"speculum",5,0.173315632030115
"specus",6,0.207978758436138
"spelunca",2,0.0693262528120461
"speratum",2,0.0693262528120461
"Spercheos",1,0.0346631264060231
"sperno",16,0.554610022496369
"spero",138,4.78351144403118
"spes",255,8.83909723353588
"Spes",1,0.0346631264060231
"Sphinx",4,0.138652505624092
"spica",6,0.207978758436138
"spiculum",1,0.0346631264060231
"spicum",1,0.0346631264060231
"spina",4,0.138652505624092
"spinosus",1,0.0346631264060231
"Spinther",1,0.0346631264060231
"spiramentum",1,0.0346631264060231
"spiritus",58,2.01046133154934
"spiro",5,0.173315632030115
"spissamentum",1,0.0346631264060231
"spissus",1,0.0346631264060231
"splendeo",6,0.207978758436138
"splendesco",1,0.0346631264060231
"splendide",2,0.0693262528120461
"splendidus",12,0.415957516872277
"splendor",17,0.589273148902392
"spoliarium",1,0.0346631264060231
"spoliatio",1,0.0346631264060231
"spoliator",1,0.0346631264060231
"spoliatrix",1,0.0346631264060231
"spolio",41,1.42118818264695
"spolium",14,0.485283769684323
"sponda",1,0.0346631264060231
"spondeo",8,0.277305011248185
"Spongia",1,0.0346631264060231
"spons",22,0.762588780932507
"sponsor",4,0.138652505624092
"sponsum",1,0.0346631264060231
"sponsus",4,0.138652505624092
"sponsus2",1,0.0346631264060231
"sponte",3,0.103989379218069
"sporta",1,0.0346631264060231
"spuma",3,0.103989379218069
"spumans",2,0.0693262528120461
"spumo",3,0.103989379218069
"spumosus",1,0.0346631264060231
"Spurius",10,0.346631264060231
"sputum",1,0.0346631264060231
"squalens",1,0.0346631264060231
"squaleo",1,0.0346631264060231
"squalidus",4,0.138652505624092
"squalor",4,0.138652505624092
"stabilio",2,0.0693262528120461
"stabilis",16,0.554610022496369
"stabilitas",5,0.173315632030115
"stabulum",4,0.138652505624092
"stadium",1,0.0346631264060231
"stagno",1,0.0346631264060231
"stagnum",5,0.173315632030115
"stamen",1,0.0346631264060231
"statilius",11,0.381294390466254
"statim",98,3.39698638779026
"statio",12,0.415957516872277
"Statius",4,0.138652505624092
"statiuus",1,0.0346631264060231
"Stator",3,0.103989379218069
"statua",27,0.935904412962623
"statuo",83,2.87703949169991
"statura",2,0.0693262528120461
"status",43,1.49051443545899
"status2",1,0.0346631264060231
"stella",7,0.242641884842161
"stellatus",1,0.0346631264060231
"stello",1,0.0346631264060231
"stercoro",2,0.0693262528120461
"sterculinum",1,0.0346631264060231
"stercus",1,0.0346631264060231
"sterilis",6,0.207978758436138
"sterno",10,0.346631264060231
"sterto",3,0.103989379218069
"Stesichorus",1,0.0346631264060231
"Sthenelus",1,0.0346631264060231
"Sthenius",1,0.0346631264060231
"Stilbon",5,0.173315632030115
"stillicidium",1,0.0346631264060231
"stillo",1,0.0346631264060231
"stilus",3,0.103989379218069
"stimulo",2,0.0693262528120461
"stimulus",9,0.311968137654208
"stipator",2,0.0693262528120461
"stipendiarius",2,0.0693262528120461
"stipendium",15,0.519946896090346
"stipes",4,0.138652505624092
"stipo",7,0.242641884842161
"stips",2,0.0693262528120461
"stipula",1,0.0346631264060231
"stirps",16,0.554610022496369
"sto",92,3.18900762935412
"Stoici",8,0.277305011248185
"stoicus",7,0.242641884842161
"stola",3,0.103989379218069
"stomachicus",1,0.0346631264060231
"stomachor",4,0.138652505624092
"stomachus",11,0.381294390466254
"strabo",1,0.0346631264060231
"strages",7,0.242641884842161
"stragulus",1,0.0346631264060231
"stramentum",2,0.0693262528120461
"stratum",3,0.103989379218069
"strenue",1,0.0346631264060231
"strenuus",9,0.311968137654208
"strepito",1,0.0346631264060231
"strepitus",12,0.415957516872277
"strepo",1,0.0346631264060231
"strictim",2,0.0693262528120461
"strideo",4,0.138652505624092
"stridor",2,0.0693262528120461
"stridulus",1,0.0346631264060231
"strigo",1,0.0346631264060231
"stringo",7,0.242641884842161
"stropha",2,0.0693262528120461
"Strophius",1,0.0346631264060231
"strues",3,0.103989379218069
"struma",1,0.0346631264060231
"struo",10,0.346631264060231
"Strymon",1,0.0346631264060231
"strymonius",2,0.0693262528120461
"studeo",30,1.03989379218069
"studiose",11,0.381294390466254
"studiosus",9,0.311968137654208
"studium",243,8.4231397166636
"stulte",6,0.207978758436138
"stulti",2,0.0693262528120461
"stultitia",20,0.693262528120461
"stultus",54,1.87180882592525
"stupeo",10,0.346631264060231
"stupidus",1,0.0346631264060231
"stupor",4,0.138652505624092
"stuprum",25,0.866578160150577
"stygius",4,0.138652505624092
"Stymphalis",1,0.0346631264060231
"Styx",7,0.242641884842161
"Suada",1,0.0346631264060231
"suadeo",29,1.00523066577467
"suasor",3,0.103989379218069
"suaue",2,0.0693262528120461
"suauis",15,0.519946896090346
"suauitas",8,0.277305011248185
"suauiter",3,0.103989379218069
"sub",101,3.50097576700833
"subdifficilis",1,0.0346631264060231
"subditiuus",1,0.0346631264060231
"subdo",3,0.103989379218069
"subdolus",3,0.103989379218069
"subduco",24,0.831915033744554
"subeo",38,1.31719880342888
"subiaceo",1,0.0346631264060231
"subicio",15,0.519946896090346
"subiector",1,0.0346631264060231
"subiectum",2,0.0693262528120461
"subiectus",2,0.0693262528120461
"subiectus2",1,0.0346631264060231
"subigo",11,0.381294390466254
"subinanis",1,0.0346631264060231
"subinde",14,0.485283769684323
"subito",14,0.485283769684323
"subitum",2,0.0693262528120461
"subitus",11,0.381294390466254
"sublabor",1,0.0346631264060231
"subleuo",13,0.4506206432783
"sublica",2,0.0693262528120461
"sublimis",15,0.519946896090346
"submergo",3,0.103989379218069
"subministro",5,0.173315632030115
"submissus",1,0.0346631264060231
"submitto",13,0.4506206432783
"submoleste",1,0.0346631264060231
"submoueo",13,0.4506206432783
"subnecto",1,0.0346631264060231
"subnisus",1,0.0346631264060231
"subodiosus",1,0.0346631264060231
"suboles",4,0.138652505624092
"suborno",2,0.0693262528120461
"subrepo",2,0.0693262528120461
"subrideo",2,0.0693262528120461
"subringor",1,0.0346631264060231
"subripio",6,0.207978758436138
"subruo",4,0.138652505624092
"subscribo",3,0.103989379218069
"subseco",1,0.0346631264060231
"subsellium",4,0.138652505624092
"subsequor",13,0.4506206432783
"subsidium",23,0.79725190733853
"subsido",11,0.381294390466254
"subsilio",2,0.0693262528120461
"subsisto",6,0.207978758436138
"subsortior",1,0.0346631264060231
"subspectus",14,0.485283769684323
"substituo",3,0.103989379218069
"substo",1,0.0346631264060231
"substructio",2,0.0693262528120461
"subsum",10,0.346631264060231
"subsuo",1,0.0346631264060231
"subterfugio",4,0.138652505624092
"subtilis",4,0.138652505624092
"subtilitas",4,0.138652505624092
"subtraho",3,0.103989379218069
"subturpiculus",1,0.0346631264060231
"subueho",1,0.0346631264060231
"subuenio",4,0.138652505624092
"subuerto",3,0.103989379218069
"subuoluo",1,0.0346631264060231
"suburbanum",4,0.138652505624092
"suburbanus",1,0.0346631264060231
"suburbium",1,0.0346631264060231
"succedo",21,0.727925654526484
"succendo",2,0.0693262528120461
"successor",3,0.103989379218069
"successus",4,0.138652505624092
"succidia",1,0.0346631264060231
"succido",2,0.0693262528120461
"succido2",1,0.0346631264060231
"succingo",2,0.0693262528120461
"succresco",1,0.0346631264060231
"succumbo",6,0.207978758436138
"succurro",13,0.4506206432783
"succutio",1,0.0346631264060231
"sucus",7,0.242641884842161
"sudis",1,0.0346631264060231
"sudo",4,0.138652505624092
"sudor",8,0.277305011248185
"Suessa",2,0.0693262528120461
"Suessiones",5,0.173315632030115
"suetus",2,0.0693262528120461
"sueui",25,0.866578160150577
"sueuus",1,0.0346631264060231
"suffero",2,0.0693262528120461
"sufficio",9,0.311968137654208
"suffigo",1,0.0346631264060231
"suffoco",2,0.0693262528120461
"suffodio",1,0.0346631264060231
"suffragatio",3,0.103989379218069
"suffragator",2,0.0693262528120461
"suffragium",15,0.519946896090346
"suffragor",1,0.0346631264060231
"suffundo",3,0.103989379218069
"sugambri",5,0.173315632030115
"suggero",3,0.103989379218069
"suggestus",1,0.0346631264060231
"suggillo",1,0.0346631264060231
"sui",1791,62.0816593931873
"sulco",1,0.0346631264060231
"sulcus",2,0.0693262528120461
"Sulgius",2,0.0693262528120461
"Sulla",4,0.138652505624092
"sullanus",6,0.207978758436138
"sulpicius",17,0.589273148902392
"sum",10418,361.120450897948
"summa",31,1.07455691858671
"summatim",3,0.103989379218069
"summe",1,0.0346631264060231
"summum",12,0.415957516872277
"summum2",2,0.0693262528120461
"summus",53,1.83714569951922
"sumo",89,3.08501825013605
"sumptuose",1,0.0346631264060231
"sumptuosus",1,0.0346631264060231
"sumptus",23,0.79725190733853
"sumptus2",11,0.381294390466254
"supellex",7,0.242641884842161
"super",40,1.38652505624092
"super2",6,0.207978758436138
"superbe",2,0.0693262528120461
"superbia",20,0.693262528120461
"superbio",1,0.0346631264060231
"superbus",32,1.10922004499274
"superciliosus",1,0.0346631264060231
"supercilium",1,0.0346631264060231
"superemineo",1,0.0346631264060231
"superficies",2,0.0693262528120461
"superfluens",1,0.0346631264060231
"supergredior",1,0.0346631264060231
"superi",19,0.658599401714438
"superiacio",1,0.0346631264060231
"superior",1,0.0346631264060231
"superne",1,0.0346631264060231
"supernus",1,0.0346631264060231
"supero",67,2.32242946920355
"supersedeo",1,0.0346631264060231
"superstes",8,0.277305011248185
"superstitio",5,0.173315632030115
"supersto",1,0.0346631264060231
"supersum",28,0.970567539368646
"superuacaneus",3,0.103989379218069
"superuacuum",5,0.173315632030115
"superuacuus",13,0.4506206432783
"superus",390,13.518619298349
"supinus",4,0.138652505624092
"suppedito",7,0.242641884842161
"suppeto",4,0.138652505624092
"supplanto",1,0.0346631264060231
"supplementum",1,0.0346631264060231
"suppleo",5,0.173315632030115
"supplex",25,0.866578160150577
"supplex2",3,0.103989379218069
"supplicatio",29,1.00523066577467
"suppliciter",3,0.103989379218069
"supplicium",65,2.2531032163915
"supplico",3,0.103989379218069
"suppono",2,0.0693262528120461
"supporto",4,0.138652505624092
"supprimo",6,0.207978758436138
"suppuratio",1,0.0346631264060231
"supra",23,0.79725190733853
"supra2",20,0.693262528120461
"sura",2,0.0693262528120461
"Sura",1,0.0346631264060231
"surdus",4,0.138652505624092
"surgo",30,1.03989379218069
"sursum",1,0.0346631264060231
"sus",3,0.103989379218069
"suscenseo",9,0.311968137654208
"susceptio",1,0.0346631264060231
"suscipio",102,3.53563889341435
"suscito",2,0.0693262528120461
"suspendo",12,0.415957516872277
"suspensus",3,0.103989379218069
"suspicio",71,2.46108197482764
"suspicio2",14,0.485283769684323
"suspiciose",1,0.0346631264060231
"suspiciosus",2,0.0693262528120461
"suspicor",45,1.55984068827104
"suspiritus",1,0.0346631264060231
"suspirium",1,0.0346631264060231
"suspiro",4,0.138652505624092
"sustento",20,0.693262528120461
"sustineo",78,2.7037238596698
"susurrus",1,0.0346631264060231
"sutor",4,0.138652505624092
"suum",31,1.07455691858671
"suus",1132,39.2386590916181
"Sybaris",1,0.0346631264060231
"Sychaeus",3,0.103989379218069
"Sylla",38,1.31719880342888
"syllaba",1,0.0346631264060231
"symphonia",4,0.138652505624092
"symphoniacus",1,0.0346631264060231
"symposion",1,0.0346631264060231
"synagoga",6,0.207978758436138
"Synephebi",1,0.0346631264060231
"syngrapha",10,0.346631264060231
"Synnada",2,0.0693262528120461
"synnadensis",1,0.0346631264060231
"Syracusae",18,0.623936275308415
"syracusani",5,0.173315632030115
"syracusanus",3,0.103989379218069
"Syria",16,0.554610022496369
"syriacus",1,0.0346631264060231
"syrie",1,0.0346631264060231
"syrinx",2,0.0693262528120461
"syrma",1,0.0346631264060231
"Syrophoenissa",1,0.0346631264060231
"Syrtis",6,0.207978758436138
"syrus",2,0.0693262528120461
"Syrus",1,0.0346631264060231
"t",2,0.0693262528120461
"tabella",9,0.311968137654208
"tabellarius",9,0.311968137654208
"tabeo",1,0.0346631264060231
"taberna",8,0.277305011248185
"tabernaculum",3,0.103989379218069
"Tabernae",2,0.0693262528120461
"tabes",2,0.0693262528120461
"tabesco",5,0.173315632030115
"tabidus",2,0.0693262528120461
"tabificus",1,0.0346631264060231
"tabula",59,2.04512445795536
"tabularium",2,0.0693262528120461
"tabulatum",1,0.0346631264060231
"taceo",40,1.38652505624092
"tacite",1,0.0346631264060231
"taciturnitas",3,0.103989379218069
"taciturnus",1,0.0346631264060231
"tacitus",27,0.935904412962623
"tactus",3,0.103989379218069
"Tadius",3,0.103989379218069
"taeda",6,0.207978758436138
"taedet",8,0.277305011248185
"taedium",5,0.173315632030115
"taenarius",1,0.0346631264060231
"Taenarus",1,0.0346631264060231
"taeter",22,0.762588780932507
"talaris",1,0.0346631264060231
"talarius",1,0.0346631264060231
"talentum",2,0.0693262528120461
"talis",139,4.81817457043721
"talus",6,0.207978758436138
"tam",512,17.7475207198838
"tamdiu",14,0.485283769684323
"tamen",655,22.7043477959451
"tametsi",31,1.07455691858671
"tamquam",122,4.22890142153481
"Tanais",2,0.0693262528120461
"tandem",74,2.56507135404571
"tango",40,1.38652505624092
"Tantalis",2,0.0693262528120461
"Tantalus",1,0.0346631264060231
"tanto",14,0.485283769684323
"tantopere",2,0.0693262528120461
"tantulum2",1,0.0346631264060231
"tantulus",6,0.207978758436138
"tantum",153,5.30345834012153
"tantumdem",1,0.0346631264060231
"tantummodo",9,0.311968137654208
"tantus",527,18.2674676159742
"tantusdem",6,0.207978758436138
"tarbelli",1,0.0346631264060231
"tarde",15,0.519946896090346
"tarditas",4,0.138652505624092
"tardo",3,0.103989379218069
"tardus",20,0.693262528120461
"tarentini",2,0.0693262528120461
"tarentinus",4,0.138652505624092
"Tarentum",11,0.381294390466254
"Tarpa",1,0.0346631264060231
"tarquinius",16,0.554610022496369
"tarracinensis",1,0.0346631264060231
"Tarraco",1,0.0346631264060231
"Tarsus",5,0.173315632030115
"Tartara",1,0.0346631264060231
"tartareus",1,0.0346631264060231
"Tartarus",3,0.103989379218069
"tartessii",1,0.0346631264060231
"Tarusates",2,0.0693262528120461
"tatius",1,0.0346631264060231
"taurinus",1,0.0346631264060231
"taurus",20,0.693262528120461
"Taurus",7,0.242641884842161
"taxo",2,0.0693262528120461
"taxus",2,0.0693262528120461
"Teanum",1,0.0346631264060231
"tecte",1,0.0346631264060231
"tectorium",1,0.0346631264060231
"Tectosages",1,0.0346631264060231
"tectum",53,1.83714569951922
"tectus",2,0.0693262528120461
"tegimen",5,0.173315632030115
"tegimentum",3,0.103989379218069
"tego",43,1.49051443545899
"tegula",1,0.0346631264060231
"teius",1,0.0346631264060231
"tela",3,0.103989379218069
"Telephus",2,0.0693262528120461
"tellus",28,0.970567539368646
"Tellus",2,0.0693262528120461
"teloneum",1,0.0346631264060231
"telum",79,2.73838698607582
"Temenites",1,0.0346631264060231
"temerarius",7,0.242641884842161
"temere",19,0.658599401714438
"temeritas",21,0.727925654526484
"temesaeus",1,0.0346631264060231
"temno",3,0.103989379218069
"temo",2,0.0693262528120461
"Tempe",3,0.103989379218069
"temperamentum",2,0.0693262528120461
"temperans",5,0.173315632030115
"temperantia",16,0.554610022496369
"temperatio",1,0.0346631264060231
"temperatura",1,0.0346631264060231
"temperatus",3,0.103989379218069
"temperies",1,0.0346631264060231
"tempero",20,0.693262528120461
"tempestas",48,1.66383006748911
"tempestiue",1,0.0346631264060231
"tempestiuitas",1,0.0346631264060231
"tempestiuus",6,0.207978758436138
"templum",75,2.59973448045173
"temporalis",1,0.0346631264060231
"temporarius",1,0.0346631264060231
"tempto",59,2.04512445795536
"tempus",482,16.7076269277031
"tempus2",2,0.0693262528120461
"tenax",3,0.103989379218069
"tencteri",5,0.173315632030115
"tendo",37,1.28253567702285
"tenebrae",30,1.03989379218069
"tenebrosus",1,0.0346631264060231
"Tenedus",3,0.103989379218069
"teneo",247,8.5617922222877
"tener",25,0.866578160150577
"tenere",1,0.0346631264060231
"tenor",5,0.173315632030115
"tentigo",1,0.0346631264060231
"tentorium",2,0.0693262528120461
"tenuis",26,0.9012412865566
"tenuitas",2,0.0693262528120461
"tenuiter",2,0.0693262528120461
"tenus",2,0.0693262528120461
"tepefacio",1,0.0346631264060231
"tepeo",4,0.138652505624092
"tepidus",1,0.0346631264060231
"tepor",1,0.0346631264060231
"ter",13,0.4506206432783
"Terentia",16,0.554610022496369
"terentianus",1,0.0346631264060231
"Terentius",5,0.173315632030115
"teres",1,0.0346631264060231
"tergiuersatio",1,0.0346631264060231
"tergiuersor",1,0.0346631264060231
"tergum",30,1.03989379218069
"tergus",1,0.0346631264060231
"Terminalia",1,0.0346631264060231
"termino",8,0.277305011248185
"terminus",15,0.519946896090346
"terni",2,0.0693262528120461
"tero",8,0.277305011248185
"terra",219,7.59122468291905
"Terrasidius",2,0.0693262528120461
"terrena",1,0.0346631264060231
"terrenus",4,0.138652505624092
"terreo",26,0.9012412865566
"terribilis",7,0.242641884842161
"terrificus",2,0.0693262528120461
"territo",2,0.0693262528120461
"terror",23,0.79725190733853
"terruncius",4,0.138652505624092
"tertio",1,0.0346631264060231
"tertium",2,0.0693262528120461
"tertius",76,2.63439760685775
"tessera",1,0.0346631264060231
"testa",2,0.0693262528120461
"testamentum",9,0.311968137654208
"testatus",4,0.138652505624092
"testificatio",1,0.0346631264060231
"testificor",2,0.0693262528120461
"testimonium",44,1.52517756186501
"testis",79,2.73838698607582
"testis2",1,0.0346631264060231
"testis3",1,0.0346631264060231
"testor",16,0.554610022496369
"testudo",5,0.173315632030115
"Tethys",1,0.0346631264060231
"tetrarches",6,0.207978758436138
"tetrarchia",1,0.0346631264060231
"Tettius",1,0.0346631264060231
"Teucer",6,0.207978758436138
"Teucris",2,0.0693262528120461
"teucrus",10,0.346631264060231
"teutoni",5,0.173315632030115
"texo",2,0.0693262528120461
"textile",1,0.0346631264060231
"textrinum",2,0.0693262528120461
"textura",1,0.0346631264060231
"Thais",1,0.0346631264060231
"thalamus",14,0.485283769684323
"Thaliarchus",1,0.0346631264060231
"Thallumetus",1,0.0346631264060231
"Thalna",1,0.0346631264060231
"theatrum",11,0.381294390466254
"Thebae",10,0.346631264060231
"thebanus",1,0.0346631264060231
"Thebe",1,0.0346631264060231
"theca",2,0.0693262528120461
"Themis",2,0.0693262528120461
"Themistocles",4,0.138652505624092
"theodorus",1,0.0346631264060231
"Theomnastus",1,0.0346631264060231
"Theophanes",3,0.103989379218069
"Theophrastus",4,0.138652505624092
"theopompius",1,0.0346631264060231
"thericleus",1,0.0346631264060231
"thermae",1,0.0346631264060231
"thermitani",1,0.0346631264060231
"thermodontiacus",1,0.0346631264060231
"Thermopylae",1,0.0346631264060231
"Thermus",5,0.173315632030115
"thesaurus",4,0.138652505624092
"thespiades",1,0.0346631264060231
"Thespiae",2,0.0693262528120461
"thespias",1,0.0346631264060231
"thessali",4,0.138652505624092
"Thessalia",2,0.0693262528120461
"thessalicus",1,0.0346631264060231
"Thessalonica",18,0.623936275308415
"Thetis",2,0.0693262528120461
"Thomas",1,0.0346631264060231
"Thraces",2,0.0693262528120461
"Thracia",2,0.0693262528120461
"thracius",1,0.0346631264060231
"Thraecidica",1,0.0346631264060231
"Thrason",1,0.0346631264060231
"Thrax",2,0.0693262528120461
"threicius",4,0.138652505624092
"Threissa",1,0.0346631264060231
"thressus",1,0.0346631264060231
"Thurii",6,0.207978758436138
"Thyas",1,0.0346631264060231
"Thyestes",4,0.138652505624092
"Thyestes2",1,0.0346631264060231
"thyesteus",1,0.0346631264060231
"thymum",3,0.103989379218069
"thyoneus",1,0.0346631264060231
"thyrsus",3,0.103989379218069
"tiberinus",2,0.0693262528120461
"Tiberis",9,0.311968137654208
"Tiberius",30,1.03989379218069
"tibia",4,0.138652505624092
"tibicen",2,0.0693262528120461
"Tibur",3,0.103989379218069
"tiburnus",1,0.0346631264060231
"tiburs",1,0.0346631264060231
"tiburtinus",1,0.0346631264060231
"Tigellius",5,0.173315632030115
"tigillum",1,0.0346631264060231
"tignum",3,0.103989379218069
"Tigranes",7,0.242641884842161
"tigris",4,0.138652505624092
"Tigurini",1,0.0346631264060231
"tigurinus",1,0.0346631264060231
"tilia",1,0.0346631264060231
"Tillius",2,0.0693262528120461
"Timarchides",3,0.103989379218069
"Timauus",1,0.0346631264060231
"timede",9,0.311968137654208
"timeo",221,7.6605509357311
"timiditas",2,0.0693262528120461
"timidus",34,1.17854629780478
"Timon",1,0.0346631264060231
"timoneus",1,0.0346631264060231
"timor",100,3.46631264060231
"tingo",6,0.207978758436138
"tintinnabulum",1,0.0346631264060231
"Tiresia",3,0.103989379218069
"Tiridates",1,0.0346631264060231
"tiro",5,0.173315632030115
"Tiro",2,0.0693262528120461
"Tisiphone",1,0.0346631264060231
"Titan",5,0.173315632030115
"titanius",1,0.0346631264060231
"Tithonus",2,0.0693262528120461
"titillatio",1,0.0346631264060231
"titinius",2,0.0693262528120461
"titius",6,0.207978758436138
"titubanter",1,0.0346631264060231
"titubo",4,0.138652505624092
"titulus",3,0.103989379218069
"titurius",11,0.381294390466254
"Titus",60,2.07978758436138
"Tlepolemus",4,0.138652505624092
"toculio",1,0.0346631264060231
"toga",21,0.727925654526484
"togata",2,0.0693262528120461
"togatus",13,0.4506206432783
"togula",1,0.0346631264060231
"tolerabilis",14,0.485283769684323
"tolerabiliter",1,0.0346631264060231
"tolerandus",2,0.0693262528120461
"tolerantia",1,0.0346631264060231
"tolero",18,0.623936275308415
"tollo",179,6.20469962667813
"Tolosa",1,0.0346631264060231
"Tolosates",1,0.0346631264060231
"tonans",2,0.0693262528120461
"tondeo",4,0.138652505624092
"Tongilius",1,0.0346631264060231
"tonitrum",2,0.0693262528120461
"tonitrus",1,0.0346631264060231
"tono",4,0.138652505624092
"tonsa",2,0.0693262528120461
"tonsor",1,0.0346631264060231
"torens",3,0.103989379218069
"toreuma",2,0.0693262528120461
"tormentum",20,0.693262528120461
"torpeo",3,0.103989379218069
"torpesco",2,0.0693262528120461
"torpor",3,0.103989379218069
"Torquatus",8,0.277305011248185
"torqueo",20,0.693262528120461
"torreo",6,0.207978758436138
"tortilis",1,0.0346631264060231
"tortor",2,0.0693262528120461
"tortuosus",1,0.0346631264060231
"torus",16,0.554610022496369
"toruus",4,0.138652505624092
"tot",97,3.36232326138424
"totidem",9,0.311968137654208
"totiens",19,0.658599401714438
"totum",8,0.277305011248185
"totus",321,11.1268635763334
"totus2",2,0.0693262528120461
"toxicum",1,0.0346631264060231
"trabalis",1,0.0346631264060231
"trabs",8,0.277305011248185
"tractabilis",1,0.0346631264060231
"tractatio",2,0.0693262528120461
"tracto",35,1.21320942421081
"tractus",4,0.138652505624092
"traditio",5,0.173315632030115
"trado",108,3.74361765185049
"traduco",31,1.07455691858671
"traductor",1,0.0346631264060231
"tragicus",4,0.138652505624092
"tragoedia",3,0.103989379218069
"tragoedus",1,0.0346631264060231
"tragula",1,0.0346631264060231
"traho",70,2.42641884842161
"Traianus",1,0.0346631264060231
"traicio",5,0.173315632030115
"traiectus",1,0.0346631264060231
"Tralles",1,0.0346631264060231
"trallianus",1,0.0346631264060231
"trames",4,0.138652505624092
"tranquille",3,0.103989379218069
"tranquillitas",12,0.415957516872277
"tranquillus",9,0.311968137654208
"trans",27,0.935904412962623
"transalpinus",4,0.138652505624092
"transcendo",4,0.138652505624092
"transcribo",1,0.0346631264060231
"transcurro",2,0.0693262528120461
"transeo",102,3.53563889341435
"transero",1,0.0346631264060231
"transfero",38,1.31719880342888
"transfigo",2,0.0693262528120461
"transfiguro",1,0.0346631264060231
"transfreto",1,0.0346631264060231
"transfuga",1,0.0346631264060231
"transfugio",1,0.0346631264060231
"transfundo",1,0.0346631264060231
"transgredior",3,0.103989379218069
"transigo",13,0.4506206432783
"transilio",7,0.242641884842161
"transito",1,0.0346631264060231
"transitus",8,0.277305011248185
"translaticius",2,0.0693262528120461
"translatio",1,0.0346631264060231
"transmarinus",3,0.103989379218069
"transmissio",2,0.0693262528120461
"transmitto",9,0.311968137654208
"transno",1,0.0346631264060231
"Transpadani",1,0.0346631264060231
"transpadanus",3,0.103989379218069
"transportatio",1,0.0346631264060231
"transporto",7,0.242641884842161
"transrhenani",2,0.0693262528120461
"transtrum",2,0.0693262528120461
"transuerbero",1,0.0346631264060231
"transuersus",4,0.138652505624092
"transuolo",2,0.0693262528120461
"Trebellius",8,0.277305011248185
"Trebius",2,0.0693262528120461
"Trebonius",7,0.242641884842161
"trebulanus",5,0.173315632030115
"treceni",1,0.0346631264060231
"trecenti",8,0.277305011248185
"Tremellius",1,0.0346631264060231
"tremendus",1,0.0346631264060231
"tremo",21,0.727925654526484
"tremor",5,0.173315632030115
"tremulus",2,0.0693262528120461
